linker_smiles,count
O=Cc1cc(C(=O)[O-])ccc1C#Cc1ccc(C(=O)[O-])cc1,1
O=Cc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,1
COc1cc(C(=O)[O-])ccc1C#Cc1cc(OC)c(C(=O)[O-])cc1-c1ccccc1,1
COc1cc(C(=O)[O-])ccc1C#Cc1ccc(C(=O)[O-])cc1,1
COc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,1
O=C([O-])c1ccc(C#Cc2ccc(C(=O)[O-])cc2-c2ccccc2)cc1,1
Nc1cc(C(=O)[O-])c(N)c(N)c1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,1
Nc1cc(C(=O)[O-])c(N)cc1C#Cc1ccc(C(=O)[O-])c(N)c1N,1
Nc1cc(C(=O)[O-])ccc1C1=N[N]C(c2c(N)cc(C(=O)[O-])cc2N)=N[N]1,1
Nc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3N)nn2)c(N)cc1C(=O)[O-],1
Nc1cc(C(=O)[O-])cc(N)c1C#Cc1ccc(C(=O)[O-])cc1,1
CCc1cc2c3c(ccc4c5c(CC)cc6c7c(ccc(c1c34)c75)C(=O)N(c1ccc(C(=O)[O-])cc1OC)C6=O)C(=O)N(c1ccc(C(=O)[O-])cc1OC)C2=O,1
O=C([O-])C=C(C=C(C(=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1
Nc1c(C(=O)[O-])c(F)c2ccc(C(=O)[O-])cc2c1N,1
CCc1cc(C(=O)[O-])cc2ccc(C(=O)[O-])cc12,1
O=C([O-])c1cc2ccc3cc(C(=O)[O-])cc4c(O)cc(c1)c2c34,1
O=C([O-])c1cc2ccc3c(I)c(C(=O)[O-])c(C(=O)O)c4ccc(c1)c2c34,1
CC(=CC(O)=C(O)C(=O)[O-])C(=O)[O-],1
Cc1cc2cc(C(=O)[O-])c(O)c3cc(O)c4c(C)c(C(=O)[O-])cc1c4c23,1
O=C([O-])C=C(Br)C(O)=C(O)C(=O)[O-],1
O=CC(C=CC(=O)[O-])=C(Br)C(=O)[O-],1
O=C([O-])C=C(Cl)C=C(C(=O)[O-])[N+](=O)[O-],1
[O]S([O])(O)C1C(S([O])([O])O)C2(C(=O)[O-])CCC1(C(=O)[O-])CC2,1
O=C([O-])C12C3C4C1C1(I)C2C3C41C(=O)[O-],1
O=C([O-])C12C3C4C1C1(F)C4(C(=O)[O-])C3C21F,1
O=C([O-])C(Cl)=C(O)C(O)=C(Cl)C(=O)[O-],1
Cc1cc(C(=O)[O-])cc2c1ccc1c2ccc2ccc(C(=O)[O-])c(C)c21,1
N#CC(C#CC(=O)[O-])=C(C#N)C#CC(=O)[O-],1
N#CC(C(C#N)=C(C(=O)[O-])[N+](=O)[O-])=C(C(=O)[O-])[N+](=O)[O-],1
O=C([O-])C(=C(C(=C(C(=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1
Cc1cc2cc(C(=O)[O-])c(C)cc2cc1C(=O)[O-],1
O=Cc1c(C(=O)[O-])cc2c(C=O)c(C=O)c(C(=O)[O-])cc2c1C=O,1
CCc1c(C(=O)[O-])cc2c(CC)c(CC)c(C(=O)[O-])cc2c1CC,1
COc1c(C(=O)[O-])c(F)c2c(OC)c(OC)c(C(=O)[O-])c(F)c2c1OC,1
O=C([O-])c1cc([N+](=O)[O-])c2c(Br)c(C(=O)[O-])cc([N+](=O)[O-])c2c1Br,1
COc1cc(C(=O)[O-])cc2c(OC)cc(C(=O)[O-])cc12,1
O=C([O-])C12C(Cl)C(F)(Cl)C(C(=O)[O-])(C(F)(F)C1(F)Cl)C(Cl)(Cl)C2(Cl)Cl,1
O=C([O-])c1c(Cl)c(Cl)c2c(F)c(C(=O)[O-])c(F)cc2c1Cl,1
CNc1cc2cc(C(=O)[O-])ccc2cc1C(=O)[O-],1
N#Cc1c(C(=O)[O-])ccc2cc(C(=O)[O-])ccc12,1
O=C([O-])c1cc2c(Cl)cc(C(=O)[O-])c(Cl)c2c([N+](=O)[O-])c1[N+](=O)[O-],1
O=C([O-])C12C3C4C1C1(Br)C4(C(=O)[O-])C3C21F,1
O=C([O-])c1ccc2c(F)c(C(=O)[O-])ccc2c1,1
O=C(O)c1cc2c(C(=O)O)c(C(=O)[O-])c(C(=O)O)cc2c(C(=O)O)c1C(=O)[O-],1
O=C([O-])C#CC12C3C4(C(=O)O)C5(C#CC(=O)[O-])C(C1(C(=O)O)C35[N+](=O)[O-])C24[N+](=O)[O-],1
N#Cc1cc(C(=O)[O-])cc2c(C#N)cc(C(=O)[O-])cc12,1
N#Cc1c(C(=O)[O-])c(I)c2c(C#N)c(C#N)c(C(=O)[O-])c(I)c2c1C#N,1
CC12C3C4(I)C5(C)C(C1(I)C35C#CC(=O)[O-])C24C#CC(=O)[O-],1
Cc1c(C(=O)[O-])cc2c(C)c(C)c(C(=O)[O-])cc2c1C,1
COc1c(Br)c(C(=O)[O-])c(Br)c2cc(Br)c(C(=O)[O-])c(OC)c12,1
COc1c(C(=O)[O-])c(Br)c2c(Br)cc(C(=O)[O-])cc2c1OC,1
COc1cc(-c2nnc(-c3c(Br)c(Br)c(C(=O)[O-])c(OC)c3OC)nn2)c(OC)c(Br)c1C(=O)[O-],1
COc1c(-c2nnc(-c3ccc(C(=O)[O-])c(Br)c3Br)nn2)cc(Br)c(C(=O)[O-])c1OC,1
CNc1cc2c(NC)c(C(=O)[O-])c(NC)cc2c(NC)c1C(=O)[O-],1
CNc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)cc(NC)c1C(=O)[O-],1
CNc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(NC)cc(C(=O)[O-])c(NC)c2NC)nn1,1
CNc1cc2c(NC)c(C(=O)[O-])cc(NC)c2cc1C(=O)[O-],1
O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])c(F)c3)nn2)cc1,1
O=C([O-])c1cc2ccc3cc(C(=O)[O-])c(F)c4ccc(c1)c2c34,1
O=C([O-])c1ccc2cc(C(=O)O)c3c(C(=O)[O-])cccc3c2c1,1
O=C([O-])c1cc2c(ccc3c(C(=O)[O-])c(O)ccc32)c(O)c1O,1
CCOC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C([N+](=O)[O-])C2,1
O=C([O-])c1ccc(C=C(Br)c2ccc(C(=O)[O-])cc2)cc1,1
O=C([O-])c1cc2c(cc1I)cc(Br)c1c(C(=O)[O-])ccc(I)c12,1
O=Cc1cc(C(=O)[O-])ccc1C=Cc1ccc(C(=O)[O-])cc1,1
O=Cc1ccc2c(ccc3ccc(C(=O)[O-])c(Cl)c32)c1C(=O)[O-],1
O=C([O-])c1ccc2ccc3c(C(=O)[O-])cc([N+](=O)[O-])cc3c2c1[N+](=O)[O-],1
COc1cc2ccc(C(=O)[O-])cc2c2cccc(C(=O)[O-])c12,1
N#Cc1cc(C(=O)[O-])c2cc(O)c3ccc(C(=O)[O-])cc3c2c1,1
O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3O)nn2)c(O)c1,1
O=C([O-])c1cc2ccc3c(-c4ccccc4)c(C(=O)[O-])cc4ccc(c1-c1ccccc1)c2c43,1
O=C([O-])c1c(-c2ccccc2)c2cc(-c3ccccc3)c3c(F)c(C(=O)[O-])c(-c4ccccc4)c4cc(-c5ccccc5)c(c1F)c2c43,1
CCCC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(CCC)C2(CCC)CCC,1
CCCc1cc2cc(C(=O)[O-])cc3ccc4cc(C(=O)[O-])c(OCC)c1c4c32,1
CNC1(F)C2(C#CC(=O)[O-])CC(F)C(C#CC(=O)[O-])(C1(F)NC)C(NC)(NC)C2(F)F,1
CNc1c(F)c2cc(C(=O)[O-])c(NC)c3cc(F)c4cc(C(=O)[O-])cc1c4c23,1
NC12C3C4C5(Br)C3(C(=O)[O-])C1C5(N)C42C(=O)[O-],1
COc1c(N)c2c(N)c(C(=O)[O-])c(N)c3c(OC)c(N)c4c(N)c(C(=O)[O-])c(N)c1c4c23,1
NC12C3(N)C4(N)C5(N)C(N)(C1(N)C35C#CC(=O)[O-])C24C#CC(=O)[O-],1
CCOc1c(C(=O)[O-])ccc2ccc3c(ccc4ccc(C(=O)[O-])c(OCC)c43)c12,1
O=C([O-])C#CC12C(O)C(F)(F)C(C#CC(=O)[O-])(C(O)(O)C1(O)O)C(F)(F)C2(O)F,1
O=C([O-])C#CC12C(O)C(O)(F)C(C#CC(=O)[O-])(C(O)C1(O)O)C(F)(F)C2F,1
O=C([O-])c1cc2c(cc(O)c3c4c(O)c(C(=O)[O-])c(O)c(O)c4c(O)c(O)c23)c(F)c1F,1
O=C([O-])c1ccc2cc(F)c3c4c(O)c(C(=O)[O-])c(F)c(O)c4c(F)c(F)c3c2c1O,1
CCC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2,1
CCc1cc2ccc3c4cc(C(=O)[O-])ccc4c(CC)c(CC)c3c2cc1C(=O)[O-],1
CCc1cc2ccc3c(ccc4c(CC)cc(C(=O)[O-])c(CC)c43)c2cc1C(=O)[O-],1
CCC12C3C4C5C3(C#CC(=O)[O-])C1(CC)C5(CC)C42C#CC(=O)[O-],1
CCC12C3C4C5C3(C#CC(=O)[O-])C1C5([N+](=O)[O-])C42C#CC(=O)[O-],1
CCc1c([N+](=O)[O-])c2c3cc(C(=O)[O-])c([N+](=O)[O-])cc3c([N+](=O)[O-])cc2c2c([N+](=O)[O-])c(C(=O)[O-])ccc12,1
CCc1cc2c(CC)cc3c(ccc4cc(CC)c(C(=O)[O-])c(CC)c43)c2cc1C(=O)[O-],1
O=C([O-])C#CC12C3C4(I)C1C1(I)C2(I)C3(O)C41C#CC(=O)[O-],1
O=C([O-])C#CC12C3C4C1C1(I)C4(C#CC(=O)[O-])C3C21O,1
O=C([O-])c1ccc2cc(O)c3c(ccc4cc(I)c(C(=O)[O-])c(O)c43)c2c1,1
[O]S([O])(O)C12C3C4(O)C5C3(C#CC(=O)[O-])C1(O)C5(S([O])([O])O)C42C#CC(=O)[O-],1
[O]S([O])(O)C12C3C4C5(O)C3(C#CC(=O)[O-])C1C5(S([O])([O])O)C42C#CC(=O)[O-],1
[O]S([O])(O)c1cc(C(=O)[O-])cc2c1ccc1c3c(O)c(C(=O)[O-])c(O)c(O)c3c(O)c(S([O])([O])O)c21,1
O=C([O-])c1ccc2ccc3c(ccc4c(O)cc(C(=O)[O-])c(O)c43)c2c1,1
O=Cc1cc(C(=O)[O-])cc2c1ccc1c3cc(C(=O)[O-])cc(C=O)c3ccc21,1
O=C([O-])c1ccc(N2C(=O)c3cc(Br)c4c5c(cc(Br)c(c35)C2=O)C(=O)N(c2ccc(C(=O)[O-])cc2)C4=O)cc1,1
CC1CC2(C(=O)[O-])C(C)CC1(C(=O)[O-])CC2C=O,1
CCC1C(Cl)C2(C#CC(=O)[O-])CC(Cl)C1(C#CC(=O)[O-])CC2Cl,1
CCCOC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C#N)C2,1
O=C([O-])C#CC12CCC(C#CC(=O)[O-])(C(c3ccccc3)C1)C(c1ccccc1)C2,1
O=C([O-])C#CC12C(Br)C(Br)(Br)C(C#CC(=O)[O-])(C(Br)C1(Br)C(=O)O)C(Br)(C(=O)O)C2C(=O)O,1
O=CC1C(C=O)C2(C#CC(=O)[O-])C(C=O)(C=O)CC1(C#CC(=O)[O-])C(C=O)C2(C=O)C=O,1
CCC12C3C4C5C(C41C#CC(=O)[O-])C2(I)C53C#CC(=O)[O-],1
CCC12C3C4C5C3(C#CC(=O)[O-])C1C5(CC)C42C#CC(=O)[O-],1
CCCC12C3C4(O)C5C3(C#CC(=O)[O-])C1(O)C5(O)C42C#CC(=O)[O-],1
CCCC12C3C4(O)C5C(C1(O)C53C#CC(=O)[O-])C42C#CC(=O)[O-],1
CC12C3(C)C4(C)C1(C#CC(=O)[O-])C1(C)C2(C)C3(C#CC(=O)[O-])C41C#N,1
O=C([O-])c1ccc(C(=O)[O-])c(C(=O)O)c1F,1
CCOc1cc(C(=O)[O-])ccc1C(=O)[O-],1
CCCc1cc(C(=O)[O-])ccc1C(=O)[O-],1
N#Cc1c(C(=O)[O-])cc2c(C#N)cc(C(=O)[O-])cc2c1C#N,1
O=C([O-])c1cc2ccc3cc(C(=O)[O-])cc4c(-c5ccccc5)c(Br)c(c1)c2c34,1
O=C([O-])c1cc2ccc3cc(C(=O)[O-])cc4c(-c5ccccc5)cc(c1)c2c34,1
O=C([O-])c1c(O)c(O)c(C(=O)[O-])c([N+](=O)[O-])c1O,1
O=C([O-])c1ccc(C(=O)[O-])c(O)c1O,1
COc1c(OC)c(C(=O)[O-])c2c(c1C(=O)[O-])CC2,1
COc1cc(C(=O)[O-])cc(OC)c1C(=O)[O-],1
O=C(O)C1CC2(C(=O)[O-])CCC1(C(=O)[O-])CC2,1
O=C([O-])C12CC(I)([N+](=O)[O-])C(C(=O)[O-])(CC1[N+](=O)[O-])C(I)([N+](=O)[O-])C2I,1
O=C([O-])C12CC([N+](=O)[O-])C(C(=O)[O-])(CC1F)C([N+](=O)[O-])([N+](=O)[O-])C2F,1
O=C([O-])C12CCC(C(=O)[O-])(C(F)C1)C([N+](=O)[O-])C2,1
CCCOC1CC2(C#CC(=O)[O-])CC(Br)C1(C#CC(=O)[O-])CC2Br,1
CNC12C3C4C5C(C41C(=O)[O-])C2(NC)C53C(=O)[O-],1
CNC12C3C4(OC)C5C3(C(=O)[O-])C1(OC)C5(OC)C42C(=O)[O-],1
[O]S([O])(O)C12C3(O)C4(O)C1(C(=O)[O-])C1(O)C2(O)C3(C(=O)[O-])C41S([O])([O])O,1
[O]S([O])(O)C12C3C4(O)C5C3(C(=O)[O-])C1(O)C5(O)C42C(=O)[O-],1
O=C([O-])C12C3C4C1C1([N+](=O)[O-])C4(C(=O)[O-])C3(Cl)C21[N+](=O)[O-],1
N#CC12C3C4C5C(C41C(=O)[O-])C2(O)C53C(=O)[O-],1
NC12C3C4(O)C5(N)C(C1(O)C35C#CC(=O)[O-])C24C#CC(=O)[O-],1
[O]S([O])(O)C12C3(Cl)C4(Cl)C1(C#CC(=O)[O-])C1(Cl)C2(Cl)C3(C#CC(=O)[O-])C41S([O])([O])O,1
[O]S([O])(O)C12C3(C#CC(=O)[O-])C4(C(=O)O)C1(S([O])([O])O)C1(C#CC(=O)[O-])C2(C(=O)O)C3(S([O])([O])O)C14S([O])([O])O,1
NC12C3C4(N)C5(N)C(C1(N)C35C#CC(=O)[O-])C24C#CC(=O)[O-],1
CCOc1c(-c2nnc(-c3c(N)c(N)c(C(=O)[O-])c(OCC)c3N)nn2)cc(N)c(C(=O)[O-])c1N,1
CCOc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(OCC)c3N)nn2)c(OCC)c(N)c1C(=O)[O-],1
O=C([O-])C#CC(I)=C(I)C#CC(=O)[O-],1
O=C([O-])c1ccc(C=Cc2ccc(C(=O)[O-])cc2I)c(I)c1,1
CNc1c(C(=O)[O-])c(NC)c([N+](=O)[O-])c(C=Cc2c([N+](=O)[O-])c(NC)c(C(=O)[O-])c(NC)c2[N+](=O)[O-])c1[N+](=O)[O-],1
O=C([O-])C#CC(F)=C(F)C#CC(=O)[O-],1
O=C([O-])c1c(F)cc(C(F)=C(F)c2cc(F)c(C(=O)[O-])c(F)c2)cc1F,1
CC1C([N+](=O)[O-])C2(C#CC(=O)[O-])C([N+](=O)[O-])C([N+](=O)[O-])C1(C#CC(=O)[O-])C([N+](=O)[O-])C2(C)[N+](=O)[O-],1
O=C([O-])C#CC12CC([N+](=O)[O-])C(C#CC(=O)[O-])(CC1([N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])C2[N+](=O)[O-],1
CCC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2O,1
O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3O)nn2)cc1,1
NC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(N)(N)C2,1
Nc1cc(C2=N[N]C(c3c(N)cc(C(=O)[O-])c(N)c3N)=N[N]2)ccc1C(=O)[O-],1
CNC1CC2(C#CC(=O)[O-])CC(NC)C1(C#CC(=O)[O-])CC2(I)NC,1
CNc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1,1
CNC1CC2(C#CC(=O)[O-])CC(Br)C1(C#CC(=O)[O-])CC2Br,1
CNc1cc(C(=O)[O-])c(NC)c(NC)c1-c1nnc(-c2ccc(C(=O)[O-])c(Br)c2)nn1,1
NC12C3(N)C4(C#CC(=O)[O-])C5(N)C(N)(C1(C#CC(=O)[O-])C35C=O)C24C=O,1
CCCc1cc(C(=O)[O-])ccc1C1=N[N]C(c2ccc(C(=O)[O-])cc2CCC)=N[N]1,1
CCCOC12C3(F)C4(F)C1(C#CC(=O)[O-])C1(F)C2(F)C3(C#CC(=O)[O-])C41OCCC,1
CCCOc1c(F)c(C(=O)[O-])c(F)c(F)c1C1=N[N]C(c2c(F)c(F)c(C(=O)[O-])c(F)c2OCCC)=N[N]1,1
CCCc1cc(C(=O)[O-])c(C)cc1C1=N[N]C(c2cc(C)c(C(=O)[O-])cc2CCC)=N[N]1,1
O=C([O-])c1ccc(C(F)=C(F)c2ccc(C(=O)[O-])c(F)c2F)c(F)c1F,1
O=C([O-])c1ccc(C2=N[N]C(c3ccc(C(=O)[O-])cc3Cl)=N[N]2)c(Cl)c1,1
O=C([O-])c1cc(O)c(C2=N[N]C(c3c(O)cc(C(=O)[O-])c(O)c3I)=N[N]2)c(I)c1O,1
O=C([O-])c1cc(I)c(C2=N[N]C(c3cc(I)c(C(=O)[O-])cc3I)=N[N]2)cc1I,1
CCc1cc(N2C(=O)c3ccc4c5c(c(CC)cc(c35)C2=O)C(=O)N(c2cc(CC)c(C(=O)[O-])cc2CC)C4=O)ccc1C(=O)[O-],1
CCc1cc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)ccc1C(=O)[O-],1
O=Cc1c(Cl)c(N2C(=O)c3c(Cl)cc4c5c(c(Cl)c(C=O)c(c35)C2=O)C(=O)N(c2c(Cl)cc(C(=O)[O-])c(Cl)c2Cl)C4=O)c(C=O)c(Cl)c1C(=O)[O-],1
O=Cc1c(C(=O)[O-])cc(Cl)c(-c2nnc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(C=O)c3C=O)nn2)c1Cl,1
O=Cc1cc2c3c(c(C=O)c(C=O)c4c3c1C(=O)N(c1ccc(C(=O)[O-])c(Cl)c1)C4=O)C(=O)N(c1c(Cl)cc(C(=O)[O-])c(C=O)c1Cl)C2=O,1
O=Cc1cc(-c2nnc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(C=O)c3Cl)nn2)c(Cl)cc1C(=O)[O-],1
CCCOc1cc(-c2nnc(-c3cc(OCCC)c(C(=O)[O-])cc3OCCC)nn2)ccc1C(=O)[O-],1
CCCOc1cc2c3c(c(Cl)cc4c3c1C(=O)N(c1ccc(C(=O)[O-])cc1)C4=O)C(=O)N(c1ccc(C(=O)[O-])cc1Cl)C2=O,1
O=C([O-])c1ccc(N2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(c2ccc(C(=O)[O-])c(Cl)c2)C4=O)cc1,1
O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3Cl)nn2)cc1,1
O=C([O-])c1ccc(-c2nnc(-c3cc(Cl)c(C(=O)[O-])c(Br)c3)nn2)c(Cl)c1,1
O=C([O-])c1cc(Cl)c(N2C(=O)c3cc(Cl)c4c5c(cc(Cl)c(c35)C2=O)C(=O)N(c2ccc(C(=O)[O-])c(Cl)c2Br)C4=O)c(Br)c1,1
O=C([O-])c1ccc(N2C(=O)c3ccc4c5c(c(Cl)c(Br)c(c35)C2=O)C(=O)N(c2ccc(C(=O)[O-])cc2Cl)C4=O)cc1,1
O=C([O-])c1ccc(-c2nnc(-c3c(Cl)cc(C(=O)[O-])cc3Br)nn2)cc1,1
O=C([O-])c1ccc(N2C(=O)c3ccc4c5c(c([N+](=O)[O-])cc(c35)C2=O)C(=O)N(c2ccc(C(=O)[O-])cc2)C4=O)cc1,1
O=C([O-])c1ccc(-c2ccc(C(=O)[O-])c(Br)c2)c(Br)c1,1
CNc1c(C(=O)O)c(C(=O)[O-])c(C(=O)O)c2c(NC)c(C(=O)O)c(C(=O)[O-])c(C(=O)O)c12,1
CNc1cc(-c2cc(NC)c(C(=O)[O-])cc2NC)c(NC)cc1C(=O)[O-],1
COc1c(-c2ccc(C(=O)[O-])c(C=O)c2OC)ccc(C(=O)[O-])c1C=O,1
COc1cc2c(C=O)c(C(=O)[O-])c(OC)cc2c(C=O)c1C(=O)[O-],1
O=Cc1c(C(=O)[O-])ccc2c(C=O)c(C(=O)[O-])ccc12,1
CCCOc1c(C(=O)[O-])ccc2c(OCCC)c(C(=O)[O-])ccc12,1
O=C([O-])c1c2ccccc2c(C(=O)[O-])c2c(F)cc(F)cc12,1
O=C([O-])c1ccc(-c2cc([N+](=O)[O-])c(C(=O)[O-])cc2Cl)cc1Cl,1
O=C([O-])c1c2cc([N+](=O)[O-])ccc2c(C(=O)[O-])c2c(Cl)c([N+](=O)[O-])ccc12,1
O=C([O-])c1ccc(-c2ccc(C(=O)[O-])c([N+](=O)[O-])c2)cc1Cl,1
O=C([O-])c1c(Cl)cc(-c2cc([N+](=O)[O-])c(-c3cc(Cl)c(C(=O)[O-])c(Cl)c3Cl)cc2[N+](=O)[O-])c(Cl)c1Cl,1
O=C([O-])c1cc(O)c(C(=O)[O-])c2c1C(Cl)C2Cl,1
O=C([O-])c1cc(O)c(-c2c(Cl)cc(C(=O)[O-])c(Cl)c2Cl)cc1Cl,1
N#Cc1cc(C#CC(=O)[O-])c(C#N)cc1C#CC(=O)[O-],1
O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c([N+](=O)[O-])c3)c([N+](=O)[O-])c2)cc1,1
O=C([O-])c1ccc2c(F)c(C(=O)[O-])c([N+](=O)[O-])cc2c1[N+](=O)[O-],1
O=C([O-])c1cc(F)c2c(F)c(C(=O)[O-])ccc2c1,1
O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])cc3F)cc2)cc1,1
O=C([O-])c1cc(O)c(-c2c(O)cc(-c3ccc(C(=O)[O-])c(Br)c3O)c(Br)c2O)cc1O,1
O=C([O-])c1ccc(-c2ccc(-c3cc(O)c(C(=O)[O-])c(O)c3O)cc2Br)c(O)c1,1
O=C([O-])c1cc2c(Br)cc(C(=O)[O-])c(O)c2c(Br)c1Br,1
O=C([O-])c1cc2c(Br)c(O)c(C(=O)[O-])cc2cc1Br,1
O=Cc1cc(-c2ccc(C(=O)[O-])cc2)ccc1-c1ccc(C(=O)[O-])cc1,1
Nc1cc(C(=O)[O-])cc2ccc(C(=O)[O-])cc12,1
Nc1cc(C(=O)[O-])ccc1-c1ccc(-c2ccc(C(=O)[O-])cc2)cc1,1
COc1c(Cl)c(C(=O)[O-])cc2c1c(OC)c(Cl)c1c3cc(C(=O)[O-])c(Cl)c(OC)c3c(OC)c(Cl)c21,1
COc1cc(C(=O)[O-])ccc1-c1ccc(-c2ccc(C(=O)[O-])cc2OC)cc1,1
Cc1c(C(=O)[O-])c(C)c2c(c(C)cc3c2cc(C)c2c(C)c(C)c(C(=O)[O-])c(C)c23)c1C,1
Cc1cc(-c2ccc(-c3ccc(C(=O)[O-])c(C)c3)cc2)ccc1C(=O)[O-],1
Nc1c(C(=O)[O-])ccc2ccc3c(ccc4ccc(C(=O)[O-])c(N)c43)c12,1
CCOc1cc(C(=O)[O-])c(Br)cc1-c1ccc(-c2cc(Br)c(C(=O)[O-])cc2OCC)cc1,1
O=C([O-])c1ccc2ccc3c(ccc4ccc(C(=O)[O-])c(Br)c43)c2c1Br,1
CCCOc1cc(-c2ccc(-c3ccc(C(=O)[O-])cc3)cc2)ccc1C(=O)[O-],1
O=Cc1cc(-c2ccc(-c3ccc(C(=O)[O-])cc3)cc2)ccc1C(=O)[O-],1
CCc1cc(-c2ccc(C(=O)[O-])cc2)ccc1-c1ccc(C(=O)[O-])cc1,1
CCc1cc(-c2ccc(C(=O)[O-])cc2F)ccc1-c1ccc(C(=O)[O-])cc1,1
O=C([O-])C#CC12CCC(C#CC(=O)[O-])(C(F)C1F)C(F)C2F,1
O=C([O-])c1cc(F)c(-c2ccc(-c3cc(F)c(C(=O)[O-])cc3F)cc2)cc1F,1
CCCOc1cc(-c2ccc(-c3ccc(C(=O)[O-])c(OCCC)c3)c(OCCC)c2)ccc1C(=O)[O-],1
CNc1cc(-c2ccc(-c3ccc(C(=O)[O-])cc3)c(F)c2)c(NC)cc1C(=O)[O-],1
O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])cc3O)cc2)c(O)c1,1
O=C([O-])c1cc(C(=O)O)c(-c2ccc(-c3cc(C(=O)O)c(C(=O)[O-])cc3C(=O)O)cc2)cc1C(=O)O,1
O=C([O-])C#CC12C3C4(Br)C1(Br)C1C2(Br)C3(Br)C14C#CC(=O)[O-],1
O=C([O-])c1ccc(-c2cc(Br)c(-c3ccc(C(=O)[O-])cc3)cc2Br)cc1,1
O=C([O-])c1ccc(-c2cc(Br)c(-c3ccc(C(=O)[O-])c(O)c3)cc2Br)cc1O,1
O=C([O-])C#CC12C3C4(O)C1(Br)C1C2(O)C3(Br)C14C#CC(=O)[O-],1
CCCOc1c(OCCC)c(-c2cc(Cl)c(C(=O)[O-])c(Cl)c2)c(OCCC)c(OCCC)c1-c1cc(Cl)c(C(=O)[O-])c(Cl)c1,1
CCCOc1cc(-c2ccc(-c3cc(Cl)c(C(=O)[O-])c(OCCC)c3)cc2)cc(Cl)c1C(=O)[O-],1
CCCOc1cc(C2=N[N]C(c3ccc(C(=O)[O-])c(OCCC)c3)=N[N]2)ccc1C(=O)[O-],1
O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])cc3I)cc2)c(I)c1,1
O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3)cc2F)cc1F,1
Nc1cc(-c2c(F)c(F)c(-c3cc(N)c(C(=O)[O-])cc3F)c(F)c2F)c(F)cc1C(=O)[O-],1
Nc1c(C(=O)[O-])ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(N)c3F)cc2F)c1F,1
O=C([O-])c1ccc(C2=N[N]C(c3ccc(C(=O)[O-])c(F)c3)=N[N]2)cc1F,1
CCc1cc(-c2cc(CC)c(-c3ccc(C(=O)[O-])c(CC)c3)cc2CC)ccc1C(=O)[O-],1
O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(I)c3I)cc2)c(I)c1I,1
O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(I)c3)cc2)cc1I,1
O=C([O-])c1c(O)c(Cl)c(C2=N[N]C(c3c(Cl)c(O)c(C(=O)[O-])c(Cl)c3Cl)=N[N]2)c(Cl)c1Cl,1
O=C([O-])c1c(O)c(O)c(-c2c(Cl)c(Cl)c(-c3c(O)c(O)c(C(=O)[O-])c(O)c3Cl)c(Cl)c2Cl)c(Cl)c1O,1
O=C([O-])c1c(Cl)c(O)c(-c2c(O)c(Cl)c(-c3c(O)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(O)c2Cl)c(Cl)c1Cl,1
